,start,end,finished,random,prompt,consent,Facebook,polcon,update_polcon,informative_polcon,accurate_polcon,persuasive_polcon,like_polcon,comment_polcon,polnon,update_polnon,informative_polnon,accurate_polnon,persuasive_polnon,like_polnon,comment_polnon,apolcon,update_apolcon,informative_apolcon,accurate_apolcon,persuasive_apolcon,like_apolcon,comment_apolcon,apolnon,update_apolnon,informative_apolnon,accurate_apolnon,persuasive_apolnon,like_apolnon,comment_apolnon,update_noarticle,informative_noarticle,accurate_noarticle,persuasive_noarticle,like_noarticle,comment_noarticle,part1,part2,part3,attach1,attach2,attach3,attach4,attach5,attach6,attach7,attach8,attach9,attach10,gopstereo1,gopstereo2,gopstereo3,gopstereo4,gopstereo5,gopstereo6,gopstereo7,gopstereo8,gopstereo9,gopstereo10,gopstereo11,gopstereo12,demstereo1,demstereo2,demstereo3,demstereo4,demstereo5,demstereo6,demstereo7,demstereo8,demstereo9,demstereo10,demstereo11,demstereo12,gopvoter1,gopvoter2,gopvoter3,gopvoter4,gopvoter5,gopvoter6,gopvoter7,gopvoter8,gopvoter9,gopvoter10,gopvoter11,gopvoter12,demvoter1,demvoter2,demvoter3,demvoter4,demvoter5,demvoter6,demvoter7,demvoter8,demvoter9,demvoter10,demvoter11,demvoter12,amvoter_gop1,amvoter_gop2,amvoter_gop3,amvoter_gop4,amvoter_gop5,amvoter_gop6,amvoter_gop7,amvoter_gop8,amvoter_gop9,amvoter_gop10,amvoter_gop11,amvoter_gop12,amvoter_gop13,amvoter_dem1,amvoter_dem2,amvoter_dem3,amvoter_dem4,amvoter_dem5,amvoter_dem6,amvoter_dem7,amvoter_dem8,amvoter_dem9,amvoter_dem10,amvoter_dem11,amvoter_dem12,amvoter_dem13,interest,code,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function.,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,promptdescrip,treatarticle,IDrownum,Filename.1
201,2/12/16 13:19,2/12/16 13:21,1,7623,persuasive,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,I think they should they provide a service that allot of other people might not want to do. I think they have a great mission and overall idea in their work and I fully support that. I think the life that is on the verge is in need of planning sometimes. ,,,1,1,NA,3,2,3,3,4,3,2,NA,3,4,4,3,4,5,4,3,4,3,4,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,53,53,71,45,74,62,50,76,78,55,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputpersuasive_NA_201,1,1,92.84,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outputpersuasive,NA,201,outputpersuasive_NA_201
202,2/12/16 13:19,2/12/16 13:21,1,1948,accurate,1,1,1,,,There was a guy who tried to make the planned parenthood look bad. He ended up arrested instead. If he gets convicted he could face 20 years in prison.,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,3,NA,3,3,2,2,4,3,1,3,2,4,2,5,3,4,2,4,2,4,3,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,34,67,50,31,30,53,27,61,68,45,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputaccurate_1_202,1,29,68.4,91.6,1,1,9.67,17.24,89.66,48.28,13.79,10.34,0,0,0,10.34,0,3.45,6.9,10.34,6.9,6.9,3.45,0,24.14,0,0,3.45,3.45,0,3.45,0,3.45,0,0,0,20.69,3.45,3.45,0,13.79,13.79,0,3.45,6.9,3.45,0,6.9,3.45,3.45,0,0,3.45,3.45,0,0,0,24.14,3.45,6.9,6.9,3.45,3.45,10.34,10.34,0,13.79,0,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,10.34,10.34,0,0,0,0,0,0,0,0,0,0,outputaccurate,1,202,outputaccurate_1_202
203,2/12/16 13:16,2/12/16 13:23,1,9380,like,1,1,NA,,,,,,,NA,,,,,,,1,,,,,Well this article is about the use of cell phones with parents and their kids.  The article is trying to get people to stop using their phones with their children.  The author even said he sees kids tugging on their parents to get attention and even whimpering when they pick up the mobile.  The author wants parents to stop these bad habits.,,NA,,,,,,,,,,,,,1,1,NA,2,3,1,1,2,3,3,3,2,2,5,5,3,3,5,5,5,3,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,80,90,10,70,90,70,10,0,20,80,50,50,0,0,10,100,20,0,50,90,0,40,20,50,50,2,1,outputlike_3_203,1,62,86.84,99,1,25.77,15.5,14.52,85.48,50,12.9,9.68,0,0,0,1.61,8.06,3.23,8.06,16.13,3.23,8.06,4.84,0,17.74,0,0,1.61,0,0,3.23,1.61,1.61,0,0,0,25.81,4.84,0,0,1.61,9.68,1.61,4.84,1.61,1.61,0,0,6.45,1.61,4.84,0,0,0,0,0,0,17.74,4.84,1.61,3.23,3.23,4.84,1.61,12.9,1.61,8.06,0,3.23,4.84,0,0,0,0,0,0,1.61,0,0,0,1.61,0,6.45,6.45,0,0,0,0,0,0,0,0,0,0,outputlike,3,203,outputlike_3_203
204,2/12/16 13:18,2/12/16 13:24,1,8850,comment,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,,,,This is to say that those of us who are always on our phones are hurting our children's ability to grow and develop. When we do not provide our children with our full attention it affects them emotionally. The parents that put their phones down while playing with their kids seem to socialize better and have a better emotional response. ,,,,,,,2,2,NA,2,3,2,2,2,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,3,4,3,4,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,50,20,10,80,50,20,50,50,50,20,50,30,0,50,60,90,0,50,30,0,50,20,20,50,1,1,outputcomment_4_204,1,60,32.98,99,32.84,57.28,20,23.33,96.67,58.33,25,15,0,10,0,0,5,10,3.33,13.33,8.33,1.67,6.67,1.67,18.33,6.67,3.33,3.33,0,0,8.33,5,3.33,0,0,1.67,30,1.67,0,0,0,10,3.33,3.33,0,1.67,1.67,1.67,6.67,0,5,1.67,0,0,0,0,0,21.67,11.67,5,5,3.33,0,0,15,0,13.33,3.33,5,5,1.67,1.67,0,0,0,0,0,0,0,0,0,0,6.67,5,0,0,0,0,0,0,0,1.67,0,0,outputcomment,4,204,outputcomment_4_204
205,2/12/16 13:20,2/12/16 13:29,1,6896,informative,1,1,NA,,,,,,,NA,,,,,,,1,,"This article talks about the importance of being attentive the mobile age, especially regarding parents of younger children. While mobiles have allowed to always be connected, it often disconnects from the present and the current moment. Often times we attribute the negative habits of the digital age to the younger generation, but it is imperative that, while they are young, we impression upon them the importance of being fully in the present moment.",,,,,NA,,,,,,,,,,,,,1,2,NA,1,3,3,2,1,3,3,1,1,2,4,2,3,2,1,3,3,2,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,35,30,20,33,20,60,70,10,53,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputinformative_3_205,1,73,85.84,86.35,93.59,92,24.33,31.51,90.41,58.9,10.96,5.48,0,2.74,0,0,2.74,5.48,12.33,15.07,8.22,6.85,5.48,1.37,9.59,5.48,2.74,0,0,0,4.11,4.11,0,0,0,0,10.96,1.37,0,0,0,10.96,1.37,2.74,0,2.74,2.74,1.37,0,0,0,0,0,0,0,0,0,12.33,4.11,2.74,5.48,0,0,0,10.96,0,27.4,0,4.11,23.29,0,0,0,0,0,0,0,0,0,0,0,0,10.96,4.11,6.85,0,0,0,0,0,0,0,0,0,outputinformative,3,205,outputinformative_3_205
206,2/12/16 13:28,2/12/16 13:32,1,5182,accurate,1,1,NA,,,,,,,NA,,,,,,,1,,,This article makes the case that parents need to stay off their mobile phones and pay more attention to their children.,,,,NA,,,,,,,,,,,,,3,NA,2,2,3,2,3,3,3,2,2,2,3,5,5,5,4,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,90,20,80,90,60,35,90,80,60,80,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputaccurate_3_206,1,21,86.96,99,2.82,25.77,21,19.05,85.71,42.86,19.05,9.52,0,0,0,0,9.52,9.52,4.76,14.29,0,0,4.76,0,14.29,4.76,4.76,0,0,4.76,0,0,0,0,0,0,23.81,4.76,0,0,0,14.29,4.76,4.76,4.76,0,0,0,4.76,0,4.76,0,0,0,0,0,0,9.52,4.76,0,4.76,0,0,0,14.29,0,9.52,4.76,9.52,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,outputaccurate,3,206,outputaccurate_3_206
207,2/12/16 13:29,2/12/16 13:33,1,7550,like,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,,,"Really, if you have a kid, they should be your priority. The cell phone can wait. Oh look, my kid just fell down the stairs. Better make a reaction video and post it on Facebook. You're a parent not an entertainer.",,,,,,,,1,2,NA,1,3,1,1,1,2,1,1,1,2,5,5,4,4,4,5,5,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,70,70,50,30,65,60,5,40,50,60,50,50,10,10,40,50,30,20,50,25,15,50,40,50,50,2,1,outputlike_4_207,1,41,52.82,95.59,40.2,96.29,8.2,9.76,95.12,56.1,14.63,12.2,2.44,0,7.32,0,2.44,2.44,14.63,4.88,12.2,4.88,4.88,2.44,19.51,2.44,2.44,0,0,0,4.88,4.88,0,0,0,0,21.95,2.44,0,0,0,14.63,0,4.88,4.88,2.44,0,7.32,7.32,4.88,2.44,0,0,0,0,0,0,14.63,4.88,2.44,7.32,2.44,0,2.44,17.07,0,14.63,2.44,7.32,2.44,0,7.32,0,0,0,0,2.44,0,0,0,2.44,0,21.95,12.2,7.32,0,0,0,0,0,0,2.44,0,0,outputlike,4,207,outputlike_4_207
208,2/12/16 14:10,2/12/16 14:17,1,7157,persuasive,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,Planned Parenthood is an important institution that helps poor women all over America receive important health care that they may not be able to get from other clinics and hospitals. Shutting PP down via destorying funding destroy's women's futures and ability to control their bodies. It hurts women in so many ways and costs America money in the long run through increasing welfare payments made to poor mothers and struggling families!,,,1,1,NA,4,2,4,4,4,4,4,3,4,4,5,5,3,5,2,2,5,4,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,86,29,70,68,46,33,75,47,59,35,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputpersuasive_5_208,1,71,85.59,83.8,24.72,8.79,23.67,33.8,91.55,38.03,8.45,2.82,0,0,0,0,2.82,5.63,2.82,14.08,4.23,1.41,7.04,1.41,11.27,2.82,0,0,0,2.82,12.68,5.63,7.04,1.41,1.41,1.41,14.08,4.23,0,5.63,0,8.45,0,2.82,0,1.41,1.41,2.82,1.41,0,0,1.41,5.63,1.41,4.23,0,0,22.54,4.23,4.23,12.68,1.41,0,1.41,8.45,2.82,14.08,4.23,8.45,2.82,4.23,1.41,1.41,8.45,0,0,0,0,0,0,0,0,7.04,2.82,0,0,0,0,1.41,0,0,2.82,0,0,outputpersuasive,5,208,outputpersuasive_5_208
209,2/12/16 14:14,2/12/16 14:18,1,8465,informative,1,1,NA,,,,,,,NA,,,,,,,1,,Kids are being too preoccupied by their cellphones. its up to parents to break this bad habit so they don't completely lose their kids.,,,,,NA,,,,,,,,,,,,,1,2,NA,2,3,3,3,2,3,2,3,3,2,4,3,4,4,4,4,3,2,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,70,20,50,98,80,10,80,50,98,50,50,20,20,30,80,50,2,20,90,20,50,2,50,50,1,1,outputinformative_3_209,1,24,11.24,98.11,1.79,1,12,16.67,91.67,62.5,20.83,12.5,0,0,0,0,12.5,8.33,0,16.67,12.5,12.5,4.17,4.17,16.67,0,0,0,0,0,8.33,0,8.33,0,0,4.17,25,4.17,0,0,0,4.17,0,0,0,0,4.17,0,4.17,0,4.17,0,0,0,0,0,0,16.67,4.17,4.17,4.17,0,8.33,0,12.5,0,8.33,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,8.33,0,0,0,0,0,0,0,4.17,0,0,outputinformative,3,209,outputinformative_3_209
210,2/12/16 14:53,2/12/16 15:15,1,6954,like,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,,,"Research on distracted parenting, distractions like cell phones, have shown that children of unattentive parents miss out on critical development in processing pleasure",,,,,,,,1,1,NA,2,3,2,3,4,3,2,2,2,2,4,4,5,4,4,5,4,2,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,81,11,88,65,29,34,96,88,53,93,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputlike_4_210,1,23,99,95.89,80.16,1,23,47.83,82.61,34.78,4.35,0,0,0,0,0,0,4.35,0,26.09,4.35,0,0,0,8.7,0,4.35,0,0,0,21.74,4.35,8.7,0,4.35,4.35,17.39,8.7,0,0,0,8.7,8.7,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,13.04,8.7,0,4.35,0,0,0,8.7,0,17.39,0,17.39,0,8.7,0,0,0,0,0,0,0,0,0,0,0,8.7,0,8.7,0,0,0,0,0,0,0,0,0,outputlike,4,210,outputlike_4_210
211,2/12/16 16:44,2/12/16 16:56,1,5312,like,1,1,1,,,,,"It just makes no sense at all that the video producers would be charged with a crime when the subject of the video was no. the activities of the organization that are shown in the video are quite a huge problem. the producers of the video should be commended for exposing this very wrong and sad act by this organization. Hopefully, the public attention can be focused on the negatives of the described acts and not on the ""whistle-blowers"". who we should thank for exposing the immoral behaviors of the organization.",,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,2,NA,2,2,2,2,2,3,3,2,2,3,4,3,4,3,3,2,3,2,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,17,75,20,17,10,53,51,50,50,51,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputlike_1_211,1,92,93.83,45.67,1,4.13,18.4,22.83,85.87,60.87,7.61,1.09,0,1.09,0,0,0,6.52,17.39,14.13,10.87,4.35,3.26,4.35,13.04,2.17,0,2.17,0,1.09,6.52,2.17,4.35,0,0,1.09,3.26,0,0,0,0,14.13,2.17,3.26,5.43,2.17,1.09,1.09,5.43,4.35,0,0,0,0,0,0,0,4.35,1.09,0,1.09,0,2.17,1.09,8.7,1.09,7.61,1.09,5.43,1.09,5.43,4.35,0,0,1.09,0,0,0,0,0,0,0,9.78,5.43,1.09,0,0,0,0,1.09,2.17,0,0,0,outputlike,1,211,outputlike_1_211
212,2/12/16 18:31,2/12/16 18:37,1,8181,comment,1,1,1,,,,,,"I've heard about all that and I don't find it accurate about the selling whole babies, I'd have to look into things further before forming a opion about PP, but I know for fact the producers of the video are known for doing things like that and they have been watched by various groups because of the biased content they produce ",NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,3,NA,2,1,2,1,1,4,3,4,1,4,3,5,5,3,4,4,5,NA,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,0,100,100,67,42,77,52,100,71,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputcomment_1_212,1,61,61.55,43.48,31.05,25.77,61,16.39,91.8,62.3,18.03,9.84,6.56,0,0,0,3.28,8.2,8.2,19.67,13.11,4.92,6.56,1.64,24.59,4.92,6.56,0,0,6.56,0,0,0,0,0,0,8.2,1.64,0,0,0,16.39,4.92,4.92,0,0,4.92,1.64,6.56,4.92,1.64,0,0,0,0,0,0,1.64,1.64,0,0,0,0,6.56,13.11,0,4.92,0,3.28,1.64,3.28,1.64,0,1.64,0,0,0,0,0,0,0,0,8.2,0,3.28,0,0,0,0,0,0,4.92,0,0,outputcomment,1,212,outputcomment_1_212
213,2/12/16 20:18,2/12/16 20:54,1,3835,accurate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,The article indicated that researchers did a study on baby rats. The researchers disrupted the parental involvement in some rat families. Other rat families were left alone to experience normal conditions. The study found that the rats whose parent's involvement were disrupted grew up to be less likely to be attracted to pleasure and less involved with their peers. Researchers believe there may be critical time where human babies must have uninterrupted and consistent attention from their parents to properly develop normal emotions.,,,,,,,,,,3,NA,1,2,2,3,3,2,3,2,2,2,3,4,2,2,3,2,2,2,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,40,20,20,10,10,70,10,20,20,40,30,30,10,0,20,60,50,0,30,30,20,20,40,50,30,2,1,outputaccurate_4_213,1,83,88.6,94.13,6.8,25.77,16.6,32.53,84.34,42.17,7.23,2.41,0,0,0,0,2.41,4.82,7.23,12.05,10.84,2.41,2.41,0,15.66,6.02,2.41,2.41,0,3.61,6.02,2.41,2.41,0,1.2,1.2,16.87,8.43,0,0,0,9.64,3.61,0,1.2,3.61,1.2,1.2,1.2,0,0,0,0,0,0,0,0,7.23,6.02,0,1.2,0,0,8.43,6.02,1.2,8.43,1.2,6.02,1.2,7.23,2.41,2.41,0,0,0,0,0,0,0,0,0,7.23,6.02,0,0,0,0,0,0,0,1.2,0,0,outputaccurate,4,213,outputaccurate_4_213
214,2/12/16 20:49,2/12/16 20:55,1,5280,informative,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,"I absolutely think Planned Parenthood should receive federal funding.  Planned Parenthood helps women all over the country with their reproductive health, provide safe and legal access for abortions and even have some services to help men with their health.  I got my birth control through planned parenthood from the age of 15 - 18 and because of that I never became pregnant as a teenager.  Their services are very much needed in America.",,,,,1,2,NA,2,3,2,2,1,3,2,1,1,2,5,5,4,5,2,4,5,4,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,90,10,85,78,84,35,75,1,55,77,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputinformative_NA_214,1,1,92.84,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outputinformative,NA,214,outputinformative_NA_214
215,2/12/16 21:06,2/12/16 21:15,1,8770,accurate,1,1,NA,,,,,,,NA,,,,,,,1,,,"The point of this essay is to point out to parents that their constant attention to smartphones is robbing them of quality time with their children. The children are starving for the attention that adults give to an inanimate object, and both parents and children lose out on their relationship. ",,,,NA,,,,,,,,,,,,,2,2,NA,2,3,2,3,3,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,3,3,2,3,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,80,10,100,15,50,12,10,60,15,15,50,0,5,20,90,0,0,50,88,0,40,85,85,50,1,1,outputaccurate_3_215,1,50,97.07,99,43.37,4.95,25,28,88,54,14,8,0,0,0,0,8,6,8,22,6,0,4,0,12,0,0,0,0,2,2,0,2,0,0,2,24,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,14,6,2,6,0,2,0,10,0,16,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,outputaccurate,3,215,outputaccurate_3_215
216,2/12/16 22:01,2/12/16 22:06,1,6577,statusupdate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,"Planned parenthood should receive federal funding, however, prevention is the key concern. Educating about safe sex is much more effective than planned parenthood. Sometimes, there's sexual abused parenthood, so I would agree with federal support to cater to that situation. It should not be limited to planned parenthood.. Safe Sex is also required!",,,,,,3,NA,3,3,3,3,3,3,3,3,2,3,2,4,3,3,3,4,3,3,4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,52,90,70,70,70,60,10,30,10,60,30,60,30,25,70,70,60,10,30,30,30,30,30,60,60,3,1,outputstatusupdate_5_216,1,53,38.66,50,1.31,98.46,10.6,39.62,88.68,41.51,5.66,1.89,1.89,0,0,0,0,3.77,1.89,11.32,15.09,9.43,5.66,1.89,16.98,7.55,3.77,0,0,3.77,9.43,7.55,1.89,0,1.89,0,9.43,7.55,0,0,0,15.09,1.89,1.89,5.66,1.89,0,5.66,0,0,0,0,5.66,0,0,5.66,0,22.64,7.55,7.55,0,0,7.55,0,11.32,0,3.77,1.89,0,3.77,1.89,0,0,1.89,0,0,1.89,0,0,1.89,0,0,20.75,9.43,7.55,0,0,0,1.89,0,0,1.89,0,0,outputstatusupdate,5,216,outputstatusupdate_5_216
217,2/12/16 23:17,2/12/16 23:38,1,8459,persuasive,1,1,1,,,,"Grand jury is not competent, when asked to decide charges against abortion providers for selling dead babies, they ignored the evidence and brought charges against the party that exposed this barbaric practice of selling dead babies.",,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,2,2,NA,2,3,2,2,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,5,5,1,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,88,9,23,86,91,74,85,96,27,67,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputpersuasive_1_217,1,36,89.71,60.95,39.76,77,36,41.67,83.33,38.89,8.33,2.78,0,0,0,0,2.78,5.56,5.56,13.89,2.78,2.78,5.56,2.78,19.44,2.78,0,2.78,0,0,8.33,5.56,2.78,0,0,0,13.89,5.56,0,0,0,13.89,5.56,0,0,0,0,8.33,0,0,0,0,2.78,0,2.78,2.78,0,8.33,2.78,5.56,2.78,0,0,8.33,8.33,0,5.56,2.78,0,2.78,5.56,2.78,0,5.56,0,5.56,0,0,0,0,0,0,8.33,2.78,5.56,0,0,0,0,0,0,0,0,0,outputpersuasive,1,217,outputpersuasive_1_217
218,2/12/16 23:52,2/13/16 0:01,1,1203,like,1,1,NA,,,,,,,NA,,,,,,,1,,,,,This article really pushes home the fact that our society is too attached to cell phones.  Our children aren't getting the attention that previous generations got because the parents are too attached to their screens.,,NA,,,,,,,,,,,,,3,NA,3,1,2,2,1,1,3,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,14,43,31,62,26,19,67,72,50,62,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,outputlike_3_218,1,35,35.46,95.65,26,25.77,17.5,34.29,85.71,51.43,17.14,8.57,0,5.71,0,0,2.86,8.57,8.57,5.71,8.57,8.57,2.86,2.86,17.14,0,0,0,0,0,0,0,0,0,0,0,20,2.86,0,0,0,14.29,2.86,2.86,0,0,2.86,5.71,2.86,0,2.86,0,0,0,0,0,0,17.14,8.57,0,2.86,5.71,0,5.71,8.57,0,8.57,2.86,0,5.71,0,0,2.86,0,0,0,0,0,0,0,0,0,8.57,5.71,0,0,0,0,0,0,0,2.86,0,0,outputlike,3,218,outputlike_3_218
219,2/13/16 4:58,2/13/16 5:17,1,9910,like,1,1,NA,,,,,,,1,,,,,"Two anti-abortion activists have been accused of tampering with governmental records and purchasing human organs to support their claim that Planned Parenthood sold harvested fetal tissues to researchers. These activists have also been involved in the production of a video about the handling of fetal tissues in clinics which was 'misleadingly edited' according to Planned Parenthood officials, who have denied any wrong-doing concerning the issue on their part.",,NA,,,,,,,NA,,,,,,,,,,,,,3,NA,2,2,3,3,2,2,3,2,2,2,3,4,3,3,3,4,3,5,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,55,35,55,50,30,20,60,55,67,70,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputlike_2_219,1,71,89.66,83.8,1,25.77,35.5,35.21,73.24,42.25,8.45,2.82,0,0,0,0,2.82,5.63,5.63,15.49,9.86,2.82,2.82,0,14.08,1.41,0,2.82,1.41,2.82,2.82,1.41,1.41,0,0,0,9.86,2.82,0,0,0,2.82,0,1.41,0,1.41,0,0,1.41,1.41,0,0,2.82,0,2.82,1.41,0,11.27,2.82,2.82,4.23,0,1.41,7.04,5.63,0,4.23,0,4.23,0,5.63,1.41,0,2.82,0,0,0,0,0,0,0,0,9.86,2.82,1.41,0,0,0,0,2.82,0,2.82,0,0,outputlike,2,219,outputlike_2_219
